,Medal,Host,AG.LND.CREL.HA,AG.LND.TOTL.K2,AG.YLD.CREL.KG,BX.KLT.DINV.CD.WD,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,FI.RES.TOTL.CD,IS.AIR.DPRT,IT.CEL.SETS,IT.MLT.MAIN,IT.MLT.MAIN.P2,NE.CON.GOVT.CN,NE.CON.GOVT.ZS,NE.CON.PETC.ZS,NE.EXP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.RSB.GNFS.CD,NE.RSB.GNFS.CN,NY.GDP.DEFL.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.DISC.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.PRE.DURS,SE.PRM.AGES,SE.PRM.DURS,SE.SEC.DURS,SH.DTH.IMRT,SH.DYN.MORT,SH.IMM.IDPT,SP.POP.2529.FE.5Y,SP.POP.3034.FE.5Y,SP.POP.3539.FE.5Y,SP.POP.GROW,SP.POP.TOTL.FE.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,TM.VAL.MRCH.AL.ZS,TM.VAL.MRCH.HI.ZS,TM.VAL.MRCH.OR.ZS,TM.VAL.MRCH.R1.ZS,TM.VAL.MRCH.R2.ZS,TM.VAL.MRCH.R3.ZS,TM.VAL.MRCH.R4.ZS,TM.VAL.MRCH.R5.ZS,TM.VAL.MRCH.R6.ZS,TM.VAL.MRCH.RS.ZS,TX.VAL.MRCH.AL.ZS,TX.VAL.MRCH.OR.ZS,TX.VAL.MRCH.R1.ZS,TX.VAL.MRCH.R4.ZS,TX.VAL.MRCH.R5.ZS,TX.VAL.MRCH.R6.ZS,TX.VAL.MRCH.RS.ZS
20,5    ,0,7587089.0,499440.0,2772.1,1771829759.7617102,1.03232148243665,76.7466842864008,4342874.0,15.314690222046499,16464821364.9284,184900.0,0.0,8881727.0,23.16810004,24791992500.0,14.9498684754592,63.3804776078837,21.4052734448062,20.4587999521187,2078254812.66818,2008009800.0,10.8647337079974,32.0704070395493,-38267100.0,1.78468752199581,4477.79372409881,3.0,6.0,5.0,7.0,4741.0,11.6,95.0,7.291868966474331,6.304652673078199,6.08645567488333,0.41525570237356496,50.921433997789705,-0.47629281584572797,26.018,18.0431107618052,62.75731154996329,33.1870248732475,1.50729507508728,0.496535420289694,11.062133520719199,13.733040415818902,0.272997366100879,6.11502307523157,4.05566357678922,12.6347271574709,22.569157994805604,1.42708355005025,10.309936681155,0.929381209337715,3.5160152563048195,6.436460581439639
21,4    ,0,0.0,0.0,0.0,0.0,0.0,0.0,1672369.0,17.7065898872788,15102823617.199,40400.0,0.0,2924966.0,29.58968094,27803962100.0,23.1643832522207,56.791297883500604,63.7408387796952,19.8490773556255,163603951.410221,234346300.0,5.43871741902848,57.012546586624296,-322753700.0,2.46638267874985,8502.53859675867,3.0,6.0,6.0,6.0,1208.0,12.2,95.0,7.52448074365781,7.152316180934879,6.836403771599281,-0.0015017077867829599,51.1256393613402,-2.3272907326611296,4.16500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,3    ,0,1051447.0,82580.0,5091.4,115236829.38044299,0.169502455427598,91.56495519496251,1534007.0,30.960612185791103,10759891540.7682,38000.0,0.0,2640843.0,34.9013117,17905982700.0,18.1129246024235,59.093243682018496,32.7510176204109,23.8382484773253,-710050340.416753,-1032484200.0,4.94977323017613,59.8075204414042,1030391100.0,0.0512752312559854,8991.06507601017,3.0,6.0,4.0,8.0,991.0,13.3,90.0,6.9325859854752805,6.09559977669687,6.583662321601571,-0.00629490409206624,52.509722245591604,-0.122262456986106,34.474000000000004,3.58402328622825,80.41687233793529,8.686536631537171,0.770949208950135,0.966358117357298,1.91744991374529,3.0405422597208305,0.271231635888067,1.72000549587555,10.896591030527599,6.12017969132233,11.0648680590414,1.2117091643845201,5.30623137481653,0.34819959207274104,1.3991523754455701,12.144413874609999
23,3    ,0,1295163.0,569140.0,1343.1,10753527.417594,0.17368386846640502,33.274305091893,1039923.0,34.365566325331805,414388461.981152,10100.0,0.0,106100.0,0.560117205,15512000000.0,17.381833339683098,68.1112469829431,26.749892652163897,19.8110319511086,-328400773.573488,-4733527700.0,10.1907199755477,7.24789149081239,3468327700.0,1.7552169769687,326.936462550842,3.0,6.0,6.0,7.0,55436.0,96.8,58.0,7.015151567747611,5.578952052241809,4.00608684099327,3.75723421736462,50.1982232304383,3.63828835029146,84.021,21.9781142425345,79.98070236462671,14.830192803101498,6.90276950387219,0.0100619576704769,0.157193100295728,6.4562451439393,1.30392309732379,1.5853913701720903,3.6037134620997406,7.39355071892941,10.787323858818299,0.6053557113531999,3.01547215799302,7.16649598947207,21.402271474048604,11.273591681456098
24,3    ,0,984982.0,91500.0,1491.8,198221489.400355,0.7859553469509379,109.24843715847,2514473.0,56.17662415189589,6773536263.17101,33900.0,0.0,1324736.0,13.33883506,2421927700.0,13.1512333431359,69.85639515920471,29.174996821645102,23.046449365352302,-1526865790.19447,-1114917400.0,24.675724541042598,19.8324584574775,-62950000.0,-1.8799795771840502,2522.9958442370103,3.0,6.0,6.0,6.0,2445.0,21.6,78.0,7.012218482282929,6.51835558592912,6.15637521196787,0.38455307981377507,51.8006312011585,-0.552687010167343,55.223,12.579300435453698,73.34739211309991,22.209020310708198,0.7368927417258141,0.7537230855797871,6.63492346589532,7.2184591192203795,0.315380547890492,6.549641350396461,4.44358757619185,3.85078959256447,11.7907363443258,0.43540527292125203,3.5532145980911403,0.306225430359185,6.1381570726925005,6.29809402062647
25,3    ,0,4430.0,10830.0,2041.5,12200000.0,0.513994347683803,213.199168975069,534001.0,47.96240975629029,96929406.287093,26500.0,0.0,66901.0,2.94713258,1541500000.0,16.471657134619,66.4379968250894,55.5783524192628,23.122294665219698,-143172339.454195,-564499899.999999,35.9191957218216,1.78497805598933,99599.9999988,-1.54234579969575,1027.9867651757002,3.0,6.0,6.0,7.0,1874.0,35.9,58.0,7.79277790402215,5.805031641429269,4.70154109942777,1.53980696570355,50.316097566891095,1.14658738981677,51.78,0.000929594223670511,69.1742330002569,0.345724542639642,0.28099098124585903,0.00126762848682342,14.835563232689301,0.00050705139472937,0.0560291791175954,0.00692970239463472,15.644479224414198,0.6700379436915079,0.6641155512603261,0.00013459982798142,0.6634425521204179,0.000538399311925679,0.0,6.3916074315257
26,3    ,0,328430.0,365245.0,4284.6,-180453470.796221,-0.290782174019293,11.335128475406899,658230.0,22.3361867059936,9730069918.236841,177100.0,39050.0,1657403.0,40.09361288,92109000000.0,18.1858926011775,45.5436083129642,42.2602006768203,27.5263284671245,5426453470.56301,44288000000.0,6.20999795495921,37.6306338846829,0.0,6.05244518264439,14989.4857665906,4.0,7.0,6.0,6.0,421.0,10.1,90.0,7.262029518742759,7.154699936128139,7.15030157461342,0.282202672828762,50.5450472601441,-0.171244461226218,28.82,0.6875404276652729,89.50609458308901,4.536038067193839,0.5751713268629859,0.13541917276173,2.49329747126304,0.259673466918105,0.19138762873825302,0.8810890006497242,5.957867349717129,0.607810772364807,5.02828635485673,0.812315256889948,0.32394397432526195,0.48335503520349604,1.6039846956933101,1.89503264784993
27,3    ,0,13350004.0,769630.0,1971.1,113000000.0,0.188365011751549,62.5158907526993,5187754.0,21.2943664617363,2442157927.26788,28400.0,0.0,1941088.0,4.032324356,1833600.0,8.33564424401398,79.5509408058335,15.606602688536197,16.1803146778439,-2439729464.38311,-894600.0,48.2368326072076,0.0058720238765843,3624500.0,6.7120157120601105,1246.82584156637,2.0,6.0,5.0,6.0,111218.0,104.3,56.0,8.077041104275299,6.9007909541305805,5.32226814776544,2.18668243633511,50.525467455369395,-1.43763696999899,49.36600000000001,20.859575815902602,54.9717888431692,35.5937555932683,0.818268797364147,2.25736109249942,0.9814165271180392,32.447937507203896,0.305679433921421,1.0404533276608001,7.177094471063071,30.1647829390637,35.0643906788429,0.6211955104570009,33.4087104760676,0.6646553633664279,0.19122335280147798,5.21616370064854
28,3    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2    ,0,4488300.0,446300.0,837.5,46989196.5550045,0.316964971498771,49.378467398610795,2354891.0,24.2511455721022,265729346.698837,13700.0,0.0,215421.0,0.989254092,20704200000.0,15.851528630314,62.129939986259004,25.634179299362696,31.112852302227804,-1348208387.7192,-11878390000.0,6.20115343818426,52.1796462897271,16699.999972,6.41838632127609,667.3331805736,2.0,7.0,5.0,7.0,61072.0,107.6,45.0,7.94810835637735,5.6691308732857095,3.6347748331766896,2.33728075816024,50.188532206798804,1.06539493738104,55.937,23.2885091832347,77.22081737955321,6.99901717889392,2.2325907573865096,1.06856200986916,2.24487602121256,8.47913552693544,0.534664919429145,0.91832347099654,7.301029914617421,5.7414922069538,20.4532878354699,4.61219219773126,4.05053951858342,7.535737342064,1.68495803744351,8.964769897629811
30,2    ,0,1533050.0,128900.0,3596.1,485000000.0,1.0099953136993,76.7711481768813,3042104.0,43.7120334740539,2220066693.6971397,71600.0,0.0,2926885.0,29.58685544,2946483200.0,18.5488115277785,58.9424767763338,16.8009614993221,29.805274076950997,-3503811064.08706,-1159060700.0,21.9184541072079,11.6044563981405,-158314500.0,2.01058039862868,4852.565728473301,2.0,6.0,6.0,6.0,1843.0,15.4,60.0,7.0249327391550604,6.44820560119571,6.389035647698099,0.49815657620002596,50.416429913696604,-0.150174219054582,29.673000000000002,19.713208843063,71.97569832343021,18.051795809953397,0.488195753142111,1.5651729671405898,1.27581682166122,12.7263708379881,0.139696483421907,1.8565429465994798,9.972505866616359,16.9544323670996,16.633992764669,0.658739091970112,11.5366563799255,0.33061558462056,0.986031906895993,7.19005827307352
31,2    ,0,8294000.0,910770.0,1266.3,189164784.859178,0.663717101621458,89.48223920418991,3291482.0,16.2380998472727,1674113904.67395,27700.0,0.0,192560.0,0.235474765,8459170000.0,13.1503984215486,66.6269525049925,15.705432642367,12.420666246517401,2223628710.67789,5018730000.0,13.2674293493048,0.372273337506067,-10000.0,-2.0215375687287302,349.71295634926696,3.0,6.0,6.0,7.0,451716.0,209.1,9.0,7.06577417469054,5.9736222056855794,5.1834591416922695,2.5292871627312796,49.7407461723845,1.5359396408474197,75.128,0.287811939886943,84.97173583344821,6.59899351992279,0.9030745898249001,0.596304977250793,3.6398731559354705,0.19130015166138198,1.26844064525024,1.63725355025507,6.792017096373909,0.0050291691812512605,1.1608998860055,0.235532756655267,0.00419097431770938,0.00922014349896064,4.55307449875947,8.5789244283511
32,2    ,0,620.0,8870.0,7956.5,0.0,0.0,377.022547914318,1617395.0,59.2090620089996,0.0,0.0,0.0,547462.0,16.40143923,2887600000.0,15.0689363656289,73.3903541273105,67.3969085614687,13.7533528853078,-424000000.0,-424000000.0,4.7086521483221295,355.80000180103997,200000.0,5.92868640611042,5730.117008902011,2.0,5.0,8.0,0.0,0.0,0.0,0.0,7.7459627885887805,7.31287824601053,6.546002857549571,0.9932574842646709,51.1423047781855,-14.0482437701785,18.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2    ,0,2670070.0,2381740.0,547.4,802668.874073182,0.00149477579249561,9.192377421548949,1662042.0,16.124734377909,3185336009.37503,43400.0,0.0,465309.0,2.100672026,42900000800.0,16.031390247767902,50.560538203521396,25.710016181984102,35.1644228736558,-943130433.0376849,-4699996200.0,8.43350556167198,10.291612670893901,4099.99995,5.599996529731129,2452.66463175613,2.0,6.0,6.0,7.0,56900.0,86.2,0.0,7.510512363306099,6.066920771132151,4.02167599450155,3.08712335239905,49.555464489959405,1.4193530893860098,52.92100000000001,0.9555948775823779,80.469712117125,9.37131167178242,1.65953740377649,2.36487093848592,4.498045072156231,0.881289557645401,0.245004843409946,0.603853413953834,9.27768665344722,0.574892161764682,2.59956429061708,0.023439973550965,0.623840341826991,0.11528483723595599,0.37473317193242206,5.17830733531653
34,1    ,0,11350900.0,770880.0,1544.9,55510169.7116457,0.17819235412339698,115.749466843088,5831747.0,22.4587195294124,1610425669.5035,45100.0,0.0,441091.0,0.48131360799999995,50740998100.0,12.086888442044302,81.1983397055324,11.0703895900145,18.270518551957,-3599825949.83675,-48511254500.0,9.65354904739073,14.5255216244135,-20500.0,5.0652056047586695,349.122398142921,2.0,5.0,5.0,7.0,428314.0,154.5,23.0,7.222051447223179,5.62271323653716,5.07383737333231,3.34032760432333,47.9099636150595,2.9995790167194403,70.899,24.816700263077003,78.4531415490792,15.8006764836516,9.16840343025044,1.3326386278998301,1.6783969387406499,1.47083945471318,2.5128976049745497,2.1503980320475597,3.2332843622945804,18.5244242260809,21.6247904233741,2.9073016691874503,11.8961359737057,4.08718387637617,5.15411942643421,7.26571385023039
35,1    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1    ,0,1262760.0,1109500.0,2579.9,584000000.0,1.5266728275593102,27.354741775574603,3967842.0,20.145428572472998,1785514714.6698802,133300.0,0.0,1506427.0,5.117281965,425999990800.0,11.0460446550626,70.59573930193142,11.875794931473001,18.954598494418896,-228134899.19904703,-22999990199.9999,22.175004858720698,2.31021640085326,583975300.00026,3.35510101629157,1260.3957938691499,3.0,6.0,5.0,6.0,32321.0,45.0,61.0,8.580274942863669,7.1559829136888204,5.49321166981022,2.20869451975284,50.2496435264281,0.273348132910851,35.104,0.00133558304877994,73.9214053895228,0.5130864879062961,0.0783542055284234,0.294273465081181,21.8180846848692,0.0006677915243899719,0.0284924383739722,0.111298587398329,3.74742343770173,1.5237624814411699,1.7842322459845399,0.143875801583495,1.50567031477498,0.00114870899467861,0.0272818386236169,8.022296441586711
37,1    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1    ,0,406800.0,68890.0,6179.4,121362286.607406,0.60287081995436,51.2762810277254,918868.0,46.3555237842035,2463224239.2505198,30800.0,0.0,669267.0,18.99697929,4909077700.0,20.817817629143697,58.562970957237795,53.2464592851597,22.3022097015169,-338799812.190541,-396870100.0,6.37927194066957,48.621491799359504,-291469900.0,4.35437241830714,5698.8441853822,2.0,6.0,6.0,5.0,610.0,11.1,45.0,7.18667756155301,7.02601746226969,6.346158509317889,0.619707470509402,49.929103454334204,0.25577708128301396,43.885,0.17178063757282802,92.56258055447321,3.7697684682273,0.7102746939834399,0.13818935766237803,0.9213312896054109,0.155036676509773,0.30779948176406896,1.5371369687022298,3.66765097729953,3.5909401202201896,6.6418853447149,0.449632637478239,3.1386101018987502,0.308642615712451,1.37120317709965,6.15231072167387
39,1    ,0,858155.0,1280000.0,2522.8,-89000000.0,-0.505691585664041,14.92155,4983256.0,39.264568214762605,2061520792.8605602,29900.0,0.0,384281.0,2.013926495,7200.0,11.7997926413118,60.312643326305704,21.816505505714304,23.444614330910696,781944043.841938,2711.0,108.477533233237,3.72419900930224e-05,-98.418383297599,3.60828653816966,921.468240056225,3.0,6.0,6.0,5.0,46457.0,110.0,28.0,7.885744915788469,6.46912942018775,5.14784239988965,2.32608333088442,49.99083749389651,1.0879016668459,33.551,0.0529970760233918,74.3250487329435,0.72490253411306,0.40692007797271007,0.0499512670565302,21.3438109161793,0.0536062378167641,0.13523391812865498,0.0791910331384016,3.60623781676413,0.0,0.35154111086990997,0.0119880378821997,0.0,0.0217080685974968,0.00032400102384323503,15.567601193619799
40,1    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1    ,0,11660448.0,510890.0,2102.6,401019248.882661,0.9594314419813751,100.03735050598,5163053.0,36.2971558521164,2687314836.48102,44200.0,0.0,519491.0,1.016807662,130100000000.0,13.167083049286699,61.6263025220254,21.90138308185,29.473113683305396,-1783293992.2333102,-42156000000.0,1.4478665785963898,49.4058477080632,-20025980899.9999,5.752430251489931,817.8274614852969,3.0,7.0,6.0,6.0,47324.0,51.2,53.0,8.65601944033558,7.271799539392941,5.70244139870749,1.82025765918377,50.0842283597293,1.45649311982853,72.168,9.94786515990898,84.9717242902269,3.8434802646107205,9.267231860820141,0.40219676821599,1.9116108033374,0.00556873061745701,0.64088408399182,0.8832198784480519,1.9175635843422698,6.4505246567061105,13.4598464893341,8.747921884445981,3.09612229035323,3.60782450988859,5.75732468261508,2.72030723723983
42,1    ,0,610628.0,472710.0,1076.6,17667655.8671505,0.22645444198656697,20.6093863044996,702267.0,20.391679176744898,63101789.2347198,8100.0,0.0,28115.0,0.27917403399999996,306400002000.0,9.58998422704882,61.981186678299295,33.4785941985375,25.9436609488241,193889310.305926,79401123800.0,13.5521917928106,45.107695041080106,5308940399.99988,7.4745725430174,800.826135076024,2.0,6.0,6.0,7.0,42603.0,159.1,27.0,6.66693671553941,5.712754984997019,4.86639603427124,3.0987612948111405,50.4266415581693,1.7559187884019598,64.65,0.0612510186213795,84.5685770684032,2.9229307052158795,0.9258978579083359,0.345484275338931,0.6836576576255289,0.0185447043278704,0.9493462100152099,4.54452244711639,7.963969779264519,0.139879010965117,0.182104805392477,0.0384400335476656,0.127453949616376,0.0,5.98713229584071,7.3976679712981
43,1    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1    ,0,185795.0,48310.0,3463.7,68500000.0,0.663091477476907,131.47530531981002,1372422.0,40.3156816498731,259051285.923604,6800.0,0.0,134100.0,2.101353234,871000000.0,8.431425939888848,74.8760940973078,28.2080072855264,21.3292802213645,-479000000.0,-479000000.0,18.331848371896502,2.05485537470986,-300.0000005,1.25289597543458,1626.43196046585,4.0,7.0,6.0,6.0,11481.0,75.0,34.0,8.22686754690581,6.314528705071241,4.78470205073617,2.17596254736226,49.6222668585771,1.5893521831404098,46.403999999999996,0.131625575861894,52.71170382799,0.15549175170498497,0.0267590456422533,0.0,44.6644632641696,0.0773842671275973,0.0151875664456032,0.0361608724895314,2.46834115613542,0.812515020083998,0.882322648570088,0.0068663241133859,0.812515020083998,0.0,0.0,3.23060549534807
45,1    ,0,0.0,100250.0,0.0,13700000.0,0.47440539214157396,2.38913715710723,0.0,0.0,142709820.011275,16200.0,0.0,97245.0,40.7484695,15226537400.0,16.6363198023613,58.4103572161612,37.147437817798,25.039505276167997,-2488794.30296873,-78879100.0,26.8807606753524,11.3482948441679,-316308800.0,4.12911822635687,12057.1728383436,1.0,7.0,6.0,7.0,27.0,7.9,99.0,8.49462818622288,7.43121971771645,6.392247735411839,1.06362548027328,49.692652982606,-1.31644718095875,10.681,0.0680712550414902,85.716797443467,1.7321936645025602,0.322180180929357,0.045024442688874,1.01108979346967,0.0648637089924147,0.146715532244748,0.142320006177496,12.551008892030401,0.136731006426763,1.0695042520502902,0.157152749226408,0.131050786575206,0.000135243329798974,0.26899898297016,10.868694955964802
46,1    ,0,561740.0,743390.0,1646.1,17200000.0,0.6278645305211921,9.064912091903311,614316.0,22.959702529537896,54826402.09569771,5700.0,0.0,41819.0,0.63013067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.331231799032,0.0134814545013583,0.0,-0.336834899256019,406.520251773796,4.0,7.0,7.0,5.0,30294.0,163.9,59.0,7.01254773337924,5.66961722516243,4.653378149754599,3.2765822669768596,50.3475860996426,3.3595329423512994,60.295,23.0390081549314,66.1731360043325,3.06081139115096,0.4589374634312,0.0835688367921053,0.6435811497235849,0.0578623780382038,1.8168615631658602,29.0879340481925,1.67811855632402,0.991921648281076,22.7043539023107,14.9017773051791,0.991921648281076,6.47036013271638,5.17854182106795,8.62978270552286
47,132    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,102    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,94    ,0,55714416.0,9158960.0,3706.9,57736000000.0,1.09918290440844,26.6950614480247,15963680.0,8.71225636294394,144176820283.572,6628500.0,2069441.0,127086765.0,50.96287151,819773000000.0,15.6069084643138,63.7183703627269,8.464351851234879,22.7573354219382,-109392000000.0,-109392000000.0,3.50090360232997,61.2337590254932,-1200000.0,4.20397197941298,21483.2330602579,3.0,6.0,6.0,6.0,38623.0,11.9,97.0,8.54103359224467,8.50946300354537,7.73146009599254,0.9079990401676791,50.9929022808652,0.315139141363312,25.058000000000003,2.54364927206083,78.18822869767409,20.2462111037719,5.000844961430831,0.3997091679728951,10.936171591766,0.8895040565760949,1.00125210886931,2.0187292171568303,1.5655601985539698,3.5206465502383195,21.120212842633702,3.80575289321204,1.7148999244772198,1.26430153959932,1.16706203836307,3.74097878781232
50,40    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,35    ,0,2109569.0,110630.0,3705.5,0.0,0.0,81.18454307149959,1191649.0,20.1971257397342,0.0,39800.0,0.0,1886000.0,21.1466745,6259400.0,16.3238588502834,49.589126120417006,45.5656654957217,34.4174353437597,-74529411.76470591,-126700.0,-5.389743836439281,0.0628559073284097,-9e-10,10.9446920641535,2511.3930625948897,4.0,7.0,4.0,7.0,1635.0,17.8,99.0,6.6184167100959,6.9330316734074104,7.26859442342047,0.11237242382402901,50.58726137086661,-0.891111303923967,34.308,4.16157185418347,52.15909908133579,16.3384031307871,0.9653726707361229,4.50302976432283,4.09476658687501,9.564698732354561,1.4727061915995,0.24085894922186699,26.9994680235543,7.138562072406749,16.6365462678572,3.9692526192873196,9.249641467672811,1.19452814485106,1.1918662209451898,39.8354852618589
52,33    ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,28    ,0,88790680.0,9388250.0,3930.6,3194000000.0,1.02255894629729,117.341357547999,7416734.0,2.69580728159118,23751513805.8296,176900.0,3227.0,4727000.0,0.420204752,189090406150.0,12.456231364084802,48.5692037013723,14.7352260039447,39.9217887041399,-2958687840.0,-14379222902.4,12.0956477483699,25.6112577654255,-15915052587.5998,11.2345151644596,283.537695240524,4.0,7.0,5.0,6.0,1134335.0,54.0,95.0,8.544532504914299,7.67915586037284,7.19325861651003,1.61007108578698,48.6950621246455,0.661580620450218,75.02600000000001,1.15948627062027,80.70551975444471,6.11178257012832,4.39911042218814,1.5997586360770402,3.5042934233750804,0.33458531835287203,0.381196016049978,0.29194917627334804,8.783587253238808,4.44104070499371,9.746537977339491,3.8768359211078502,3.4901384809064195,1.45216114141838,2.9832144355854,5.5493075954679
54,24    ,0,5905300.0,230340.0,3265.9,0.0,0.0,100.10272640444599,2003305.0,16.7759027859251,1374492620.87376,23000.0,0.0,2256205.0,9.703819543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.88993114409,4.0,7.0,4.0,8.0,9542.0,34.5,96.0,5.99818665608475,7.5400852762188695,7.101137035918519,0.470502241971901,50.683764616161,-1.00579212195729,48.21,8.59069033028447,24.069490493622197,25.952349024657302,5.13800595836606,3.62551899219181,1.9769237670092,18.073855105802,0.47261639072603906,0.29094780275397497,46.3526414895286,9.48507885002024,20.7764415434073,4.93260860834313,11.3916189659144,1.0785903986062,1.01843663508982,30.819830080412604
55,24    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,23    ,0,2864563.0,89870.0,5224.6,0.0,0.0,117.90905752754,2023036.0,29.0888186756383,2120757018.2846398,16200.0,0.0,858200.0,8.218164595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,8.0,2037.0,18.4,99.0,5.982237249700611,7.65726146365875,7.617171089503469,-0.15327293555496302,51.8949498287119,-0.6727550744456221,34.368,0.839806215037071,44.9654987821525,11.575921415379698,2.8235860924493505,3.57752736811113,2.70110543079682,1.2382966194695,0.873210031851396,0.36219587270148,43.458579802467796,3.7817040144087897,13.3093253874474,2.65961244699027,3.93647179736784,1.1837372145620502,0.484717812776236,45.2398598944281
